1.000000000000000000e+00 5.014689101113212980e-04 -9.547218731351328813e+00 -9.547166511599495919e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.583181964026556886e-03 -8.468774645279102842e+00 -7.990806786300304942e+00 0.000000000000000000e+00 1.306422104079032033e+04 1.306422104079032033e+04
3.000000000000000000e+00 5.345179769727918806e-03 -8.314258121537422497e+00 -7.673129447793912483e+00 3.378274330591247417e+06 1.882387110315269383e+05 3.433142366278280038e+06
4.000000000000000000e+00 6.760436428917778774e-03 -8.274290874152534059e+00 -7.558103741830726641e+00 3.535647597177898977e+06 1.967506803724922356e+05 3.528380478672948200e+06
5.000000000000000000e+00 8.259103099505105822e-03 -8.259621991379843209e+00 -7.510891204749037264e+00 2.222877735271436628e+06 1.903784105746501591e+05 2.405766733257776126e+06
6.000000000000000000e+00 9.747386707199944683e-03 -8.252525327895721574e+00 -7.484379169998524262e+00 1.526874187265244778e+06 1.733954385428142268e+05 1.713711750868210336e+06
7.000000000000000000e+00 1.110280474026997810e-02 -8.248729426465599701e+00 -7.469279664933439200e+00 1.132660255248993402e+06 1.430124053833973303e+05 1.327082248237377498e+06
8.000000000000000000e+00 1.245080418056911976e-02 -8.246372105112596884e+00 -7.458997477436387413e+00 8.818665938722651917e+05 1.244068831097305956e+05 1.019458548830969259e+06
9.000000000000000000e+00 1.388302531507280141e-02 -8.245056826154034013e+00 -7.451833287733519384e+00 7.127136141441977816e+05 1.104049595945354376e+05 8.491454904018143425e+05
1.000000000000000000e+01 1.547373751799265527e-02 -8.244630032578369239e+00 -7.446900194299552744e+00 5.933421337969928281e+05 9.737331275805845507e+04 7.140647794948706869e+05
1.100000000000000000e+01 1.715915388531154967e-02 -8.244308160911691274e+00 -7.442933731317704193e+00 5.053295198742848588e+05 8.683675070472351217e+04 6.068154908770055044e+05
1.200000000000000000e+01 1.863843500614166190e-02 -8.244206878866611632e+00 -7.440090961806399505e+00 4.386965647927796817e+05 8.111839943175438384e+04 5.430391038941571023e+05
1.300000000000000000e+01 2.023529615667131118e-02 -8.244368284352491472e+00 -7.438019889223427050e+00 3.864980448169723386e+05 7.681249056579024182e+04 4.981919679606569698e+05
1.400000000000000000e+01 2.184361060460408496e-02 -8.244699812335772648e+00 -7.436499998388701016e+00 3.448244106655526557e+05 7.520691177658253582e+04 4.594935696173530305e+05
1.500000000000000000e+01 2.366305033365885546e-02 -8.245099748177123544e+00 -7.435202490292007305e+00 3.108923558410710539e+05 6.909190840640453098e+04 4.150158723454486462e+05
1.600000000000000000e+01 2.529387639628516427e-02 -8.245416181417512647e+00 -7.433998140864062520e+00 2.830557327033625916e+05 6.397401915248941077e+04 3.669326068622906459e+05
1.700000000000000000e+01 2.716568721665276256e-02 -8.245756896252933288e+00 -7.433024818505717057e+00 2.599399028720735223e+05 6.166608685179265012e+04 3.370718340228088200e+05
1.800000000000000000e+01 2.871610919634500977e-02 -8.246115533904641026e+00 -7.432298317551436995e+00 2.404575415458046191e+05 5.852348925007445359e+04 3.167668507348572602e+05
1.900000000000000000e+01 3.066337307294209752e-02 -8.246481858982694035e+00 -7.431764411041035245e+00 2.236140619605973479e+05 5.847656176423426223e+04 2.970532206371804350e+05
2.000000000000000000e+01 3.259993943903181229e-02 -8.246833362328787942e+00 -7.431341642286744431e+00 2.091020316742792784e+05 5.555873072754488385e+04 2.789376373566314578e+05
2.100000000000000000e+01 3.424655477205912346e-02 -8.247216807073373346e+00 -7.431062339296848229e+00 1.963791718847683806e+05 5.121460657227829506e+04 2.614276078219933552e+05
2.200000000000000000e+01 3.614814751678042948e-02 -8.247593325894900573e+00 -7.430887634779200113e+00 1.851948853053837083e+05 4.822146390126126062e+04 2.436251507432701183e+05
2.300000000000000000e+01 3.754293666945563573e-02 -8.247932631212588461e+00 -7.430739263104820580e+00 1.752849559433354880e+05 4.570845206495156162e+04 2.252910786906404537e+05
2.400000000000000000e+01 3.954776227474212508e-02 -8.248261184610710117e+00 -7.430650734905725585e+00 1.665046570201090944e+05 4.506005935788583884e+04 2.154907981157527538e+05
2.500000000000000000e+01 4.122054947747124526e-02 -8.248596028166234717e+00 -7.430651151482321026e+00 1.586194762763481995e+05 4.284715885814034118e+04 2.091115444929038349e+05
2.600000000000000000e+01 4.270208948188358028e-02 -8.248914783572786291e+00 -7.430664469272843853e+00 1.514783103596834699e+05 4.126464704549893941e+04 1.970687321220366575e+05
2.700000000000000000e+01 4.427038027180565938e-02 -8.249230186723556457e+00 -7.430713737952311604e+00 1.450628013375306909e+05 3.966081021641616826e+04 1.890666054869469663e+05
2.800000000000000000e+01 4.584859616226619888e-02 -8.249524062225416898e+00 -7.430742303318609743e+00 1.392696692015930894e+05 3.831313272247819259e+04 1.758783502477712755e+05
2.900000000000000000e+01 4.725804865360259954e-02 -8.249836945485293782e+00 -7.430843635989467622e+00 1.340490884852326417e+05 3.777641522744525719e+04 1.752441284776134416e+05
3.000000000000000000e+01 4.904567943678962011e-02 -8.250138909930186060e+00 -7.430961631274914048e+00 1.292556282205429889e+05 3.641866611395790096e+04 1.681035538215831330e+05
3.100000000000000000e+01 5.064694113201564929e-02 -8.250450950367957503e+00 -7.431115182436868416e+00 1.248254013458855334e+05 3.356449377909615578e+04 1.627413959072590806e+05
3.200000000000000000e+01 5.209047589037153758e-02 -8.250819759849562729e+00 -7.431277947214852020e+00 7.328294400148343993e+04 3.411355299990942149e+04 1.074105615270073758e+05
3.300000000000000000e+01 5.364264170328775921e-02 -8.251205968200988394e+00 -7.431425856321907553e+00 4.858988305748928542e+04 3.331908752635018027e+04 8.127186329980920709e+04
3.400000000000000000e+01 5.504526111814710826e-02 -8.251568143790299459e+00 -7.431579932691751544e+00 3.673149055307378876e+04 3.170023483749080697e+04 6.802324574366808520e+04
3.500000000000000000e+01 5.648796531889174050e-02 -8.251886027993595718e+00 -7.431697340566057797e+00 3.072819204979879942e+04 2.904837235115200019e+04 5.865864423548123159e+04
3.600000000000000000e+01 5.812907086478339563e-02 -8.252185979294896612e+00 -7.431805885657162491e+00 2.682359070793719729e+04 2.724120583727934718e+04 5.319647478421746200e+04
3.700000000000000000e+01 5.967248638470967759e-02 -8.252461554239978625e+00 -7.431921898793200754e+00 2.407745004119885925e+04 2.733555637438976919e+04 4.997912412864232465e+04
3.800000000000000000e+01 6.186287528938717167e-02 -8.252741546262488015e+00 -7.432061234321630572e+00 2.203068434888367119e+04 2.777611182051032665e+04 4.895959664708833589e+04
3.900000000000000000e+01 6.400132477283478061e-02 -8.253004177804001529e+00 -7.432229288685293866e+00 2.044519881095734672e+04 2.793218294492962377e+04 4.709732887201268750e+04
4.000000000000000000e+01 6.555195920997196335e-02 -8.253257295625520129e+00 -7.432400295266383239e+00 1.917960577524070322e+04 2.777748868305177530e+04 4.613308063972687523e+04
4.100000000000000000e+01 6.774131417274474598e-02 -8.253510186814262184e+00 -7.432574207236766206e+00 1.813680044468523192e+04 2.791535208388935644e+04 4.522385730123889516e+04
4.200000000000000000e+01 7.023501449161105581e-02 -8.253736051102899651e+00 -7.432717251958166571e+00 1.728176614116297787e+04 2.806282696810924244e+04 4.359885102775866835e+04
4.300000000000000000e+01 7.272377252578735018e-02 -8.253935552012652721e+00 -7.432834346986085805e+00 1.655212234459466708e+04 2.763652032533963938e+04 4.166549174817158200e+04
4.400000000000000000e+01 7.439252449406517920e-02 -8.254111968740211580e+00 -7.432921603445404202e+00 1.593428587606234578e+04 2.809864160505487962e+04 4.231376549824662652e+04
4.500000000000000000e+01 7.591109083758459941e-02 -8.254278745017018082e+00 -7.433037077133495707e+00 1.539116191427942613e+04 2.775372077000765785e+04 4.225673610321529122e+04
4.600000000000000000e+01 7.776696973376803768e-02 -8.254451574587692519e+00 -7.433171307022051089e+00 1.491209338763223423e+04 2.706771752548989025e+04 4.195742240529162518e+04
4.700000000000000000e+01 7.959449615743424689e-02 -8.254622862841159758e+00 -7.433320021690091650e+00 1.448926715425113798e+04 2.716028393433368183e+04 4.234729148741440440e+04
4.800000000000000000e+01 8.210749255286323156e-02 -8.254787324112113467e+00 -7.433461246609596174e+00 1.409378423829986059e+04 2.819073555580191532e+04 4.269858559565172618e+04
4.900000000000000000e+01 8.472815752029419500e-02 -8.254949252869714371e+00 -7.433592226525512991e+00 1.373129952675509594e+04 2.993355916102046103e+04 4.408935316833394609e+04
5.000000000000000000e+01 8.683283666769663067e-02 -8.255111480451427397e+00 -7.433724033650577212e+00 1.338774986747894036e+04 3.059711074348674447e+04 4.427219772154169186e+04
5.100000000000000000e+01 8.848243779606289328e-02 -8.255276618281580880e+00 -7.433860060402221137e+00 1.306167377290082004e+04 3.208611753614723057e+04 4.615720708901365288e+04
5.200000000000000000e+01 9.020779391129811475e-02 -8.255432168724540887e+00 -7.433968100011259850e+00 1.274158878492333679e+04 3.187026705735384894e+04 4.554827763823581336e+04
5.300000000000000000e+01 9.276669641335805183e-02 -8.255594543561153742e+00 -7.434086562403076748e+00 1.244438589095509815e+04 3.225150918399618240e+04 4.576923097975267592e+04
5.400000000000000000e+01 9.500646471977233776e-02 -8.255749040659276616e+00 -7.434190271088635171e+00 1.216729175278225557e+04 3.167737202318467098e+04 4.471029945164851961e+04
5.500000000000000000e+01 9.700599365764193960e-02 -8.255893622523917230e+00 -7.434282553921805814e+00 1.189524552715863138e+04 3.089955194438772742e+04 4.276502185334020032e+04
5.600000000000000000e+01 9.876369946532778665e-02 -8.256037475985362306e+00 -7.434377608663340631e+00 1.165598012411623313e+04 3.203209168614456576e+04 4.385056937115281471e+04
5.700000000000000000e+01 1.003052350547578575e-01 -8.256175747868198300e+00 -7.434465206401272397e+00 1.142152008993326672e+04 3.075110316414734552e+04 4.199623437279882637e+04
5.800000000000000000e+01 1.019857861598332666e-01 -8.256323252423891645e+00 -7.434577880198145472e+00 1.118194744332437404e+04 3.049771480906369834e+04 4.270699608976929449e+04
5.900000000000000000e+01 1.035793950160344423e-01 -8.256443345567609171e+00 -7.434651518967015704e+00 1.093385400008956094e+04 3.021025467460041546e+04 4.126209605244829436e+04
6.000000000000000000e+01 1.054908430576324413e-01 -8.256558726730411024e+00 -7.434706744010315838e+00 1.068978171270365783e+04 3.099519138376908086e+04 4.144401676175957982e+04
6.100000000000000000e+01 1.071642058425479466e-01 -8.256668128050602462e+00 -7.434778288316227446e+00 1.044242026325985717e+04 3.196875442438566097e+04 4.257263414721313166e+04
