1.000000000000000000e+00 6.097325351503160790e-04 -9.547218731351328813e+00 -9.547166511599495919e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 4.300960832171969728e-03 -8.485246846975423196e+00 -8.025716600771870546e+00 0.000000000000000000e+00 1.422941613348362807e+04 1.422941613348362807e+04
3.000000000000000000e+00 6.174931658638848145e-03 -8.362246716937686841e+00 -7.782504334357663645e+00 3.125712600616392214e+06 1.876363011473959486e+05 3.315052320242890157e+06
4.000000000000000000e+00 7.878313064575195521e-03 -8.320336922758684750e+00 -7.672047690959610478e+00 2.782385108213643543e+06 1.769435203924243979e+05 2.811487918147832621e+06
5.000000000000000000e+00 9.638978640238443293e-03 -8.295028344685100308e+00 -7.588352868009744512e+00 2.762960191493278253e+05 2.914036570747013320e+05 5.188995127571936464e+05
6.000000000000000000e+00 1.133745782905154834e-02 -8.284136227276666986e+00 -7.543065804957697296e+00 4.533595212022430496e+04 3.319672488598103519e+05 3.577853153449526289e+05
7.000000000000000000e+00 1.322374138567182673e-02 -8.280078909283023592e+00 -7.517752467527397897e+00 2.074411060922794059e+04 2.756219886358957738e+05 2.812567096232273616e+05
8.000000000000000000e+00 1.494157837496863477e-02 -8.278695689602400876e+00 -7.503195837680388891e+00 1.402348447921504703e+04 2.790812093951999559e+05 2.851615711492481641e+05
9.000000000000000000e+00 1.647656699021657345e-02 -8.278256680803874445e+00 -7.493334119232643253e+00 8.761436523433645561e+03 2.785729147113404470e+05 2.859479786124879611e+05
1.000000000000000000e+01 1.793366279866960220e-02 -8.277968658213495701e+00 -7.486465245498662213e+00 5.732635522136924919e+03 3.186023600029695663e+05 3.252567329529649578e+05
1.100000000000000000e+01 1.942358169290754610e-02 -8.277221502444065848e+00 -7.480426152094569403e+00 4.133623391328025718e+03 3.079812300196769065e+05 3.114496559975778800e+05
1.200000000000000000e+01 2.097020361158583035e-02 -8.276796066003109686e+00 -7.475738771406329697e+00 3.137224732977620988e+03 3.124692469202736393e+05 3.123530495755348238e+05
1.300000000000000000e+01 2.250752833154466559e-02 -8.276573020971328631e+00 -7.471980209258776817e+00 2.560326515356152868e+03 2.901529144293455174e+05 2.887117459492122871e+05
1.400000000000000000e+01 2.396384086873796365e-02 -8.276941275893117123e+00 -7.469677036456706887e+00 2.082832748574778179e+03 3.278518975377882598e+05 3.276934457568603684e+05
1.500000000000000000e+01 2.540743973520067159e-02 -8.277333787704636237e+00 -7.467033287582008683e+00 1.666279117639423248e+03 3.249938622471718118e+05 3.253686601665701601e+05
1.600000000000000000e+01 2.725949585437774728e-02 -8.277367102196489412e+00 -7.464552924045750437e+00 1.387720523416319111e+03 2.643138658894047840e+05 2.642514288783420925e+05
1.700000000000000000e+01 2.898602498902214802e-02 -8.276936195806246843e+00 -7.462097129713201049e+00 1.233854187952675375e+03 2.898305078019959619e+05 2.885303565390701406e+05
1.800000000000000000e+01 3.071595225069257903e-02 -8.276663878284521658e+00 -7.460221464942731195e+00 1.114246886120891986e+03 2.894373858015012229e+05 2.887289865600804915e+05
1.900000000000000000e+01 3.222168750233120327e-02 -8.276589328685588498e+00 -7.458405668652208220e+00 9.349863225178862649e+02 2.866298590163491899e+05 2.867491029281073133e+05
2.000000000000000000e+01 3.392971555391947197e-02 -8.276720102745716900e+00 -7.456706111972430939e+00 7.561403610892200504e+02 3.226307386797823128e+05 3.230981837306589005e+05
2.100000000000000000e+01 3.596406082312265939e-02 -8.276616221225166825e+00 -7.455059800354352895e+00 6.420515257768099673e+02 3.091219886643706704e+05 3.082402610701208469e+05
2.200000000000000000e+01 3.787947475910186795e-02 -8.276536815754429455e+00 -7.453778420476985467e+00 5.927039972833573529e+02 2.966981762568226550e+05 2.971052184570075478e+05
2.300000000000000000e+01 3.986477222707536516e-02 -8.276358037985032112e+00 -7.452055022294906905e+00 5.185622040360993878e+02 2.919067119633082766e+05 2.921169800360639347e+05
2.400000000000000000e+01 4.201591445340050607e-02 -8.276465879485042976e+00 -7.451029328117535044e+00 4.601923872302004952e+02 2.915170699673230993e+05 2.932426090672787395e+05
2.500000000000000000e+01 4.412475082609388505e-02 -8.276428853167290711e+00 -7.449766186291592263e+00 4.006123639295516909e+02 3.230363115859294776e+05 3.233387329792764504e+05
2.600000000000000000e+01 4.550652669535742989e-02 -8.276398088084453875e+00 -7.448896545862781160e+00 3.729218601421678159e+02 3.324866759828173672e+05 3.321968122281524120e+05
2.700000000000000000e+01 4.718179305394490375e-02 -8.276088555043518369e+00 -7.447784960861388193e+00 3.478692721153540788e+02 3.376742982998897787e+05 3.361931134396414272e+05
2.800000000000000000e+01 4.852411031723022350e-02 -8.275839019095988291e+00 -7.446727824233511761e+00 3.377690100872370067e+02 3.177486911400774261e+05 3.165037340232476708e+05
2.900000000000000000e+01 4.989613837665981405e-02 -8.275593405447571271e+00 -7.445669415643939359e+00 3.163169049243982727e+02 3.672893049770409707e+05 3.661993539910916588e+05
3.000000000000000000e+01 5.167752471235063233e-02 -8.275583458720699781e+00 -7.444859253175550862e+00 2.863155724131880220e+02 3.000273964946360793e+05 3.001690352865313762e+05
3.100000000000000000e+01 5.314572334289550948e-02 -8.275645835665248029e+00 -7.444428788413569364e+00 2.452770010175981383e+02 3.181217875520100933e+05 3.188634384297167999e+05
3.200000000000000000e+01 5.496260861555735122e-02 -8.275714089511547300e+00 -7.444138649852958700e+00 2.159632670153987135e+02 3.503909371379697695e+05 3.512338272934348206e+05
3.300000000000000000e+01 5.660107254981994879e-02 -8.275580183186029615e+00 -7.443807767946069909e+00 1.970731126344459199e+02 3.558803830843386240e+05 3.564870243742428720e+05
3.400000000000000000e+01 5.834497723314497480e-02 -8.275513196472813249e+00 -7.443401584572749030e+00 1.758703988235884594e+02 2.998272330462484388e+05 3.001000482672107755e+05
3.500000000000000000e+01 6.022350556320614501e-02 -8.275663094100638162e+00 -7.443304145812691175e+00 1.623105538907940684e+02 2.669955435349231120e+05 2.673077359371914063e+05
3.600000000000000000e+01 6.195407417085435631e-02 -8.275989174407278881e+00 -7.443265768614388378e+00 1.539692222155433683e+02 3.028215677067725919e+05 3.023495924014768098e+05
3.700000000000000000e+01 6.350067502922482343e-02 -8.276098739503799706e+00 -7.443090334267989938e+00 1.603730467961045747e+02 2.947434872911353596e+05 2.940429409746455494e+05
3.800000000000000000e+01 6.502329528331757258e-02 -8.276053192037544193e+00 -7.442616613115149882e+00 1.543816513900546852e+02 3.526695096658390248e+05 3.517040050526648993e+05
3.900000000000000000e+01 6.666731695334116026e-02 -8.276050521367542601e+00 -7.442322354720676714e+00 1.438337404046377230e+02 3.609025139635761734e+05 3.606995870962057379e+05
4.000000000000000000e+01 6.822660777303907187e-02 -8.276242941715487689e+00 -7.442340045049954611e+00 1.318791967476517755e+02 3.046135376489660121e+05 3.040821459756064578e+05
4.100000000000000000e+01 7.006414168410830812e-02 -8.276563362207779662e+00 -7.442706730159158290e+00 1.300523582124450570e+02 3.107036349758679280e+05 3.114028897186625982e+05
4.200000000000000000e+01 7.145660334163242422e-02 -8.276902369046363006e+00 -7.442953116307998940e+00 1.200492713781163303e+02 3.094421064557877835e+05 3.096767877731611952e+05
4.300000000000000000e+01 7.280774361557430796e-02 -8.277229390757707250e+00 -7.442992143533455618e+00 1.100624005116657145e+02 3.256152144537518034e+05 3.262902180429570726e+05
4.400000000000000000e+01 7.428540945053101197e-02 -8.277637399768989823e+00 -7.443148837511006199e+00 9.626338097949457051e+01 3.229369392200595466e+05 3.231720059014476719e+05
4.500000000000000000e+01 7.562449945343865942e-02 -8.277966812697329146e+00 -7.443114549330074325e+00 8.973707396034966166e+01 3.200817144366481225e+05 3.199168032912709168e+05
4.600000000000000000e+01 7.705117861429849890e-02 -8.278194217560272961e+00 -7.443155163430408727e+00 9.273749810634325286e+01 3.023560527305176365e+05 3.021485391288817045e+05
4.700000000000000000e+01 7.865660389264424179e-02 -8.278282333638211199e+00 -7.442871781142659238e+00 9.215884610097619145e+01 2.606902720270133868e+05 2.607559555465422163e+05
4.800000000000000000e+01 8.008069554964701575e-02 -8.278441269241135103e+00 -7.442767080598650331e+00 8.773913412603742756e+01 2.707737660556822084e+05 2.708910949012408964e+05
4.900000000000000000e+01 8.173815641138289234e-02 -8.278546209922206245e+00 -7.442507535342792302e+00 8.425840168218731208e+01 2.900534779312251485e+05 2.901480118278403534e+05
5.000000000000000000e+01 8.401419083277383848e-02 -8.278619151580748792e+00 -7.442219586306568324e+00 8.548564653794458934e+01 2.917145604919232428e+05 2.914694622495914809e+05
5.100000000000000000e+01 8.621420138412051737e-02 -8.278714118944392908e+00 -7.442162372993334607e+00 8.762706959798553896e+01 3.088218402842532378e+05 3.088678905111065251e+05
5.200000000000000000e+01 8.789908031622568896e-02 -8.278958670807563536e+00 -7.442331111189315784e+00 7.850628267382140280e+01 2.989017617103969678e+05 2.990468588350799400e+05
5.300000000000000000e+01 9.003879143132104135e-02 -8.279192033944957174e+00 -7.442439443539592858e+00 6.905154316588593133e+01 2.980441351716786157e+05 2.979959670507004485e+05
5.400000000000000000e+01 9.146337449550628884e-02 -8.279270624047139648e+00 -7.442369509427678054e+00 6.278410609556046040e+01 3.198259060374887194e+05 3.198116746028829366e+05
5.500000000000000000e+01 9.369798474841647962e-02 -8.279353514987770168e+00 -7.442298493952661076e+00 6.497254906887120285e+01 2.876696515784997027e+05 2.872575743057171348e+05
5.600000000000000000e+01 9.559747338294982688e-02 -8.279486728610795154e+00 -7.442384558319310450e+00 7.026346383501532955e+01 2.951953624963818002e+05 2.951074554473446333e+05
5.700000000000000000e+01 9.694460279411740156e-02 -8.279702534724938445e+00 -7.442503258135208632e+00 7.336064825264517708e+01 3.192236956376977032e+05 3.188729987800166709e+05
5.800000000000000000e+01 9.861596610811021457e-02 -8.279875250047654234e+00 -7.442642042404090219e+00 7.059470017116014162e+01 2.870349236565628089e+05 2.868648560145964730e+05
5.900000000000000000e+01 1.007340402735604212e-01 -8.280138224599653540e+00 -7.442851488089329060e+00 6.740696508562734834e+01 2.852279728666158626e+05 2.846043129140587989e+05
6.000000000000000000e+01 1.030859714084201434e-01 -8.280501684194501166e+00 -7.443106953296352302e+00 6.797536276266164634e+01 2.975958577594087110e+05 2.970726771245939890e+05
6.100000000000000000e+01 1.047792536020278886e-01 -8.280824926834389643e+00 -7.443267620302008503e+00 6.571292626996407193e+01 2.806258382720249938e+05 2.798996130473300582e+05
6.200000000000000000e+01 1.069791352748870883e-01 -8.281102515476050030e+00 -7.443432336438524644e+00 6.127338939142835983e+01 2.785453252025178517e+05 2.783440977231818251e+05
6.300000000000000000e+01 1.086885352929433252e-01 -8.281180991824346194e+00 -7.443354340258190760e+00 5.503544707238297207e+01 2.793029213488623500e+05 2.793331742069130414e+05
6.400000000000000000e+01 1.107688014374838964e-01 -8.281250965454310276e+00 -7.443212401960006552e+00 5.336715437812354423e+01 2.952302811585717136e+05 2.953499662572714733e+05
6.500000000000000000e+01 1.124127897289064204e-01 -8.281307873354407434e+00 -7.442991584343461753e+00 5.488019151470049906e+01 3.424873917766250088e+05 3.426182424729246995e+05
6.600000000000000000e+01 1.142607986264758679e-01 -8.281475886407100973e+00 -7.442896719468668820e+00 5.512802591195278268e+01 3.127208756333810161e+05 3.127608622818592703e+05
6.700000000000000000e+01 1.158490383625030568e-01 -8.281688806183327145e+00 -7.442876279776042381e+00 5.530125724954677935e+01 3.183211132202930748e+05 3.183716366998297162e+05
6.800000000000000000e+01 1.174859808550940687e-01 -8.281777583528555198e+00 -7.442969131890700751e+00 5.346601232258398539e+01 3.069854768212698400e+05 3.067654730096245767e+05
6.900000000000000000e+01 1.194105161560906347e-01 -8.281913470931575816e+00 -7.443127574816267078e+00 5.334880978515680994e+01 3.128744161815334810e+05 3.124927731883891392e+05
7.000000000000000000e+01 1.212524797519047987e-01 -8.282035948745528842e+00 -7.443195267875855947e+00 5.365952050960282094e+01 3.030586237281248323e+05 3.025805539064620971e+05
7.100000000000000000e+01 1.227856633398267949e-01 -8.282244035926893844e+00 -7.443163915353586013e+00 5.535329657643245582e+01 2.749337130608062726e+05 2.747732262647403404e+05
7.200000000000000000e+01 1.243314347664515179e-01 -8.282408341698262788e+00 -7.443115752984256872e+00 5.194200950742413880e+01 2.882045512361152796e+05 2.880838022212220822e+05
7.300000000000000000e+01 1.257201088799370647e-01 -8.282624594781177407e+00 -7.443240236740589211e+00 4.937166268273549719e+01 3.022079669468982611e+05 3.021979384212293662e+05
7.400000000000000000e+01 1.273837811417049826e-01 -8.282718070958701162e+00 -7.443208544487356804e+00 4.614931996316459362e+01 2.518872682630459021e+05 2.515461764354696788e+05
7.500000000000000000e+01 1.292997589376237710e-01 -8.282830304836220847e+00 -7.443251214395909088e+00 4.907823140144952134e+01 2.672012378541882499e+05 2.672878277915315703e+05
7.600000000000000000e+01 1.313048989242977527e-01 -8.282871933810680432e+00 -7.443230560891810121e+00 4.928888341149250607e+01 3.061136285978679080e+05 3.062793835304571548e+05
7.700000000000000000e+01 1.332702019479539701e-01 -8.283064180342121219e+00 -7.443397839593929532e+00 4.860602803419648410e+01 3.151546957934132079e+05 3.154947054002555669e+05
7.800000000000000000e+01 1.351262675391303181e-01 -8.283140656624363274e+00 -7.443398468996747397e+00 4.456261727193684408e+01 2.905775238082909491e+05 2.905426050372762256e+05
