1.000000000000000000e+00 6.545130544238620014e-03 -9.547223618439987902e+00 -9.547171130331742361e+00
4.570000000000000000e+02 1.456580741537941703e-01 -8.001707223621611575e+00 -6.990577607771631286e+00
9.100000000000000000e+02 2.850249933534198532e-01 -7.994366653715300863e+00 -6.979864510826233825e+00
1.346000000000000000e+03 4.241677702797783667e-01 -7.989968545630414809e+00 -6.972867201049162134e+00
1.796000000000000000e+03 5.631735491752624112e-01 -7.986587270110845793e+00 -6.967459213660172956e+00
2.208000000000000000e+03 7.025906438959969025e-01 -7.984054529060198746e+00 -6.963441903897680696e+00
2.639000000000000000e+03 8.422708280218972332e-01 -7.981809024986154633e+00 -6.960008668236086216e+00
3.078000000000000000e+03 9.810510949956046112e-01 -7.979846440215973224e+00 -6.957069349876298325e+00
3.518000000000000000e+03 1.121880841122733230e+00 -7.978110497703135628e+00 -6.954481639183575759e+00
3.981000000000000000e+03 1.261119268072975919e+00 -7.976500657074078404e+00 -6.952090858704796261e+00
4.457000000000000000e+03 1.400376821955044981e+00 -7.975027560386252823e+00 -6.949932197153330549e+00
4.906000000000000000e+03 1.539841601649920122e+00 -7.973771362800880169e+00 -6.948099955865961519e+00
5.348000000000000000e+03 1.678773617744445890e+00 -7.972662227785533240e+00 -6.946486506691409879e+00
5.790000000000000000e+03 1.817776008314556435e+00 -7.971657280103020327e+00 -6.945044838501318374e+00
6.241000000000000000e+03 1.956494071947203706e+00 -7.970706434970160181e+00 -6.943736452726676056e+00
6.723000000000000000e+03 2.095388893617524229e+00 -7.969773424817393703e+00 -6.942446087355474305e+00
7.180000000000000000e+03 2.234305509130159795e+00 -7.968962193559854690e+00 -6.941315750873149781e+00
7.671000000000000000e+03 2.372983388039800801e+00 -7.968149255940195630e+00 -6.940196364800322648e+00
8.089000000000000000e+03 2.511767085525724585e+00 -7.967503610053920937e+00 -6.939307822122981584e+00
8.561000000000000000e+03 2.650572914150026271e+00 -7.966811752687743997e+00 -6.938371547511865245e+00
9.031000000000000000e+03 2.789444681406020976e+00 -7.966168648366928728e+00 -6.937511109511770080e+00
9.415000000000000000e+03 2.931394005815187942e+00 -7.965666031145483217e+00 -6.936836578760702032e+00
9.886000000000000000e+03 3.070224263336923443e+00 -7.965075816926765917e+00 -6.936040227927781743e+00
1.036600000000000000e+04 3.209034005006154544e+00 -7.964510091316589602e+00 -6.935285816998558062e+00
