1.000000000000000000e+00 7.072236140569051381e-04 -9.547218731351328813e+00 -9.547166511599495919e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.943269451459248572e-03 -8.468187314819717315e+00 -7.996108021340155858e+00 0.000000000000000000e+00 1.527316592664547716e+04 1.527316592664547716e+04
3.000000000000000000e+00 5.718561079767015519e-03 -8.333609775779214246e+00 -7.707074872105971863e+00 3.538136113194773905e+06 1.912718397581590689e+05 3.954703212107589468e+06
4.000000000000000000e+00 7.427418629328409565e-03 -8.295775638421847731e+00 -7.599474508359990388e+00 3.286985413533067331e+06 1.715814660790880152e+05 3.667689406943486538e+06
5.000000000000000000e+00 9.191418621275159601e-03 -8.279753399679520953e+00 -7.548480000258834366e+00 2.001240837647002190e+06 1.371081058270884969e+05 2.281309096151517238e+06
6.000000000000000000e+00 1.067195276419321756e-02 -8.270955819931636199e+00 -7.520087509914533008e+00 1.375024073042825330e+06 1.225038865660254378e+05 1.540837393166745082e+06
7.000000000000000000e+00 1.245751553111606146e-02 -8.266001350459394104e+00 -7.502086002933944009e+00 1.025771952788778814e+06 1.111699758574032749e+05 1.189680831094293389e+06
8.000000000000000000e+00 1.395426723692152170e-02 -8.262752864491030635e+00 -7.489927946192137753e+00 8.099857761233028723e+05 1.012903260602758965e+05 9.159519257424194366e+05
9.000000000000000000e+00 1.540835751427544441e-02 -8.260370059099056306e+00 -7.481016478812600567e+00 6.653058529983202461e+05 9.523813786953536328e+04 7.427530092434128746e+05
1.000000000000000000e+01 1.702795611487494670e-02 -8.259117983709154842e+00 -7.474760923476130081e+00 5.628380710315187462e+05 8.472072212699914235e+04 6.621584711885761935e+05
1.100000000000000000e+01 1.923888444900512598e-02 -8.258064633019021272e+00 -7.469809835248088170e+00 4.854537144954898977e+05 7.595428693719711737e+04 5.577129547931492561e+05
1.200000000000000000e+01 2.119474775261349225e-02 -8.257466805430324186e+00 -7.466181235254154558e+00 4.265889613989226636e+05 7.021313377899012994e+04 5.003958080623566057e+05
