1.000000000000000000e+00 7.272730271021525354e-03 -8.987535908634015414e+00 -8.987392629538042854e+00
1.210000000000000000e+02 1.449791169828838766e-01 -7.954594990928087306e+00 -6.749386837796202521e+00
3.190000000000000000e+02 2.808079930808808911e-01 -7.915160918895248088e+00 -6.675782192547608851e+00
5.130000000000000000e+02 4.171727733479606015e-01 -7.898757880476187765e+00 -6.645760600136328300e+00
7.090000000000000000e+02 5.534072272645103041e-01 -7.888085119736507167e+00 -6.626870858227865035e+00
9.140000000000000000e+02 6.898168449931674218e-01 -7.879993105766052608e+00 -6.612728877395485760e+00
1.123000000000000000e+03 8.262122541666030440e-01 -7.873461734918812738e+00 -6.601609422448016851e+00
1.332000000000000000e+03 9.624848077694575510e-01 -7.867980322980158370e+00 -6.592453787331131743e+00
1.539000000000000000e+03 1.098450380828645434e+00 -7.863370752257469398e+00 -6.584795803241331846e+00
1.750000000000000000e+03 1.234660980568991873e+00 -7.859377314947059823e+00 -6.578257775677711194e+00
1.961000000000000000e+03 1.370523853368229350e+00 -7.855894411346863393e+00 -6.572623270109235527e+00
2.174000000000000000e+03 1.506382821400960248e+00 -7.852720003673446136e+00 -6.567551090338668018e+00
2.387000000000000000e+03 1.642325627273983457e+00 -7.849816635096747319e+00 -6.563041702382889753e+00
2.600000000000000000e+03 1.778271104759640231e+00 -7.847171299210160100e+00 -6.558968474828728468e+00
2.817000000000000000e+03 1.914150554206636157e+00 -7.844732105237159914e+00 -6.555225027658970305e+00
3.035000000000000000e+03 2.051017819179429047e+00 -7.842497479081425027e+00 -6.551823850706271379e+00
3.248000000000000000e+03 2.186969950596491685e+00 -7.840477543381326520e+00 -6.548772440377018889e+00
3.463000000000000000e+03 2.323165300885836171e+00 -7.838551002198990147e+00 -6.545927932413213135e+00
3.675000000000000000e+03 2.459161824186642864e+00 -7.836750718222485368e+00 -6.543308272318255625e+00
3.776000000000000000e+03 2.597875994178983738e+00 -7.835936909676258999e+00 -6.542127314208218358e+00
3.869000000000000000e+03 2.736085631118880368e+00 -7.835209199416424575e+00 -6.541075921095201195e+00
3.970000000000000000e+03 2.874650652541054452e+00 -7.834441834403281568e+00 -6.539972230494413452e+00
4.068000000000000000e+03 3.013881177504857511e+00 -7.833714388455383926e+00 -6.538931012425999612e+00
4.181000000000000000e+03 3.152424946692254704e+00 -7.832897601503265861e+00 -6.537767610850486300e+00
4.294000000000000000e+03 3.290685822500122981e+00 -7.832102444221071380e+00 -6.536637506892737370e+00
4.406000000000000000e+03 3.429489311112297933e+00 -7.831334792739809814e+00 -6.535555117366974365e+00
4.521000000000000000e+03 3.568240136106808791e+00 -7.830567450333630219e+00 -6.534483255373300992e+00
4.635000000000000000e+03 3.708135052786933006e+00 -7.829824385231180628e+00 -6.533435557779024627e+00
4.752000000000000000e+03 3.846562669740782869e+00 -7.829086529682449225e+00 -6.532395000109040062e+00
4.872000000000000000e+03 3.984318523075845331e+00 -7.828355557925469554e+00 -6.531361289927067659e+00
5.049000000000000000e+03 4.120391081107987574e+00 -7.827310246588282894e+00 -6.529896678000643107e+00
5.227000000000000000e+03 4.256496811972724004e+00 -7.826302452753617800e+00 -6.528470961522223170e+00
5.412000000000000000e+03 4.392950078050295915e+00 -7.825302235554020491e+00 -6.527056816033178777e+00
5.613000000000000000e+03 4.529085977541075891e+00 -7.824260683979975539e+00 -6.525600522533131276e+00
5.815000000000000000e+03 4.665033009449641277e+00 -7.823255064748305010e+00 -6.524228799295140213e+00
6.016000000000000000e+03 4.800975635581546719e+00 -7.822284030433352520e+00 -6.522918996290097304e+00
6.218000000000000000e+03 4.937108068929778604e+00 -7.821333395321022230e+00 -6.521645763455715894e+00
6.421000000000000000e+03 5.073180331124199860e+00 -7.820409135098810971e+00 -6.520424253516294399e+00
6.623000000000000000e+03 5.209303241438336229e+00 -7.819519943632481151e+00 -6.519277374733325026e+00
6.822000000000000000e+03 5.345411608351601451e+00 -7.818671442317179476e+00 -6.518207651357396770e+00
7.018000000000000000e+03 5.481510319444867996e+00 -7.817860382214764314e+00 -6.517188686527444652e+00
7.206000000000000000e+03 5.617954900330967227e+00 -7.817105933184941513e+00 -6.516254537139083425e+00
7.404000000000000000e+03 5.754474860032399164e+00 -7.816336029243880823e+00 -6.515308524888086872e+00
7.605000000000000000e+03 5.890664013889100659e+00 -7.815576887311193488e+00 -6.514380563925024958e+00
7.806000000000000000e+03 6.027024545868237659e+00 -7.814844061365875838e+00 -6.513476303972095316e+00
8.011000000000000000e+03 6.163434328370624549e+00 -7.814121673345547414e+00 -6.512578441121816830e+00
8.190000000000000000e+03 6.302639330559306252e+00 -7.813503611731233534e+00 -6.511827272662312538e+00
8.294000000000000000e+03 6.440937309463818927e+00 -7.813148334525135574e+00 -6.511398989244184143e+00
8.404000000000000000e+03 6.579079118106100132e+00 -7.812775270739617639e+00 -6.510946394676676796e+00
8.517000000000000000e+03 6.717396036121580316e+00 -7.812395698432083258e+00 -6.510488551672417579e+00
8.631000000000000000e+03 6.855623051987754124e+00 -7.812016341909049366e+00 -6.510036416891536781e+00
8.741000000000000000e+03 6.994068272511164253e+00 -7.811653429442081631e+00 -6.509613881014545633e+00
8.855000000000000000e+03 7.132824297216203036e+00 -7.811282753437429172e+00 -6.509181693706838523e+00
8.974000000000000000e+03 7.271419896682103534e+00 -7.810903815078324541e+00 -6.508737420782085614e+00
9.098000000000000000e+03 7.408694033357832609e+00 -7.810512789841992820e+00 -6.508283193591389626e+00
9.223000000000000000e+03 7.546455806427531776e+00 -7.810123730539393350e+00 -6.507835541947615710e+00
9.350000000000000000e+03 7.683746549487113775e+00 -7.809736578148860353e+00 -6.507389114080739390e+00
9.513000000000000000e+03 7.820379846956995173e+00 -7.809245676717699425e+00 -6.506818640526476294e+00
9.687000000000000000e+03 7.956507792274157609e+00 -7.808730103023415303e+00 -6.506221061285550888e+00
9.864000000000000000e+03 8.092517475287118955e+00 -7.808218368924962682e+00 -6.505626174842236153e+00
1.004800000000000000e+04 8.229265329771571658e+00 -7.807698626003668707e+00 -6.505021733953331164e+00
1.021400000000000000e+04 8.365722569757037874e+00 -7.807237874037959990e+00 -6.504491758739761487e+00
1.037900000000000000e+04 8.503126163085301670e+00 -7.806787194861207979e+00 -6.503977710907666854e+00
1.053500000000000000e+04 8.640083430276977339e+00 -7.806369472720050773e+00 -6.503507814740506099e+00
1.069000000000000000e+04 8.776741088893677656e+00 -7.805961115878443657e+00 -6.503044640493963691e+00
1.082600000000000000e+04 8.914439381427234466e+00 -7.805607055905852576e+00 -6.502645081321909437e+00
1.096900000000000000e+04 9.051733295851283501e+00 -7.805240639125989865e+00 -6.502233165932223891e+00
1.110200000000000000e+04 9.189446580277548904e+00 -7.804903602552058395e+00 -6.501857146436424983e+00
1.127900000000000000e+04 9.325835835867458457e+00 -7.804464204601231359e+00 -6.501366318634606678e+00
1.146800000000000000e+04 9.462726138631502693e+00 -7.804005161873603491e+00 -6.500853156597319327e+00
1.166500000000000000e+04 9.598920717769198419e+00 -7.803538690956857593e+00 -6.500338357099241016e+00
1.186300000000000000e+04 9.735288531117969768e+00 -7.803077739795196699e+00 -6.499829613604847012e+00
1.205900000000000000e+04 9.871279499729475049e+00 -7.802629569530845188e+00 -6.499336433620221953e+00
1.222800000000000000e+04 1.001061040361722299e+01 -7.802245918589321150e+00 -6.498918177740784508e+00
1.232600000000000000e+04 1.014967539416419129e+01 -7.802028016351418849e+00 -6.498673762965372802e+00
1.242400000000000000e+04 1.028798668278588124e+01 -7.801809478837970602e+00 -6.498430960588400751e+00
1.252100000000000000e+04 1.042750889586077712e+01 -7.801595084412260128e+00 -6.498193444357324822e+00
1.262000000000000000e+04 1.056608281672000871e+01 -7.801378031696097892e+00 -6.497951690515223255e+00
1.271600000000000000e+04 1.070518621338738363e+01 -7.801169630851314096e+00 -6.497719660114058549e+00
1.281300000000000000e+04 1.084415384557512141e+01 -7.800960372660215469e+00 -6.497487644339684287e+00
1.292400000000000000e+04 1.098239434195889430e+01 -7.800722575244207313e+00 -6.497227359004192238e+00
1.303500000000000000e+04 1.112091948197947566e+01 -7.800488658445462242e+00 -6.496971901127538196e+00
1.314100000000000000e+04 1.125939879337946614e+01 -7.800267237725454272e+00 -6.496726400671635204e+00
1.325200000000000000e+04 1.139752971695529027e+01 -7.800034693329545021e+00 -6.496474467204968128e+00
1.336800000000000000e+04 1.153828514198462152e+01 -7.799795609845530997e+00 -6.496213854966883083e+00
1.353100000000000000e+04 1.167435973366101543e+01 -7.799462295890251973e+00 -6.495848540925601711e+00
1.370300000000000000e+04 1.181052777032057399e+01 -7.799117226293773797e+00 -6.495468493124429976e+00
1.388000000000000000e+04 1.194702471362219853e+01 -7.798767154592390227e+00 -6.495080499557854381e+00
1.407400000000000000e+04 1.208294901251792908e+01 -7.798391559591581590e+00 -6.494660766570108379e+00
1.425900000000000000e+04 1.221981609476937258e+01 -7.798038447913875792e+00 -6.494269774240582827e+00
1.443600000000000000e+04 1.235641912917296104e+01 -7.797708614411589245e+00 -6.493904070711820076e+00
1.460600000000000000e+04 1.249283894638220538e+01 -7.797396045165292833e+00 -6.493559439147983170e+00
1.477800000000000000e+04 1.262903978725274357e+01 -7.797083206457183557e+00 -6.493214671678484429e+00
1.494100000000000000e+04 1.276563626699977405e+01 -7.796789668283506280e+00 -6.492890697018864010e+00
1.510900000000000000e+04 1.290186792280938910e+01 -7.796491543682384950e+00 -6.492561232090542589e+00
1.529900000000000000e+04 1.303837398860189722e+01 -7.796156329639423177e+00 -6.492193369987970364e+00
1.549100000000000000e+04 1.317481727917989076e+01 -7.795824215369521859e+00 -6.491824397463822116e+00
1.568600000000000000e+04 1.331134771446386900e+01 -7.795490138296717220e+00 -6.491454591640392735e+00
1.587900000000000000e+04 1.344753521475526981e+01 -7.795164654676443483e+00 -6.491099588015484478e+00
1.608100000000000000e+04 1.358362715363502460e+01 -7.794828546742430753e+00 -6.490732836286100316e+00
1.628900000000000000e+04 1.371982045279608897e+01 -7.794487574406408825e+00 -6.490358769983746612e+00
1.644800000000000000e+04 1.385933400001790794e+01 -7.794230011396323654e+00 -6.490074772128226144e+00
1.654500000000000000e+04 1.399756753252612285e+01 -7.794071358127903970e+00 -6.489902099330066676e+00
1.664900000000000000e+04 1.413630316919750562e+01 -7.793905424320621833e+00 -6.489717854442938361e+00
1.675200000000000000e+04 1.427441327306959451e+01 -7.793739353819203686e+00 -6.489535560244726220e+00
1.686000000000000000e+04 1.441301144891315111e+01 -7.793568812446560301e+00 -6.489350188824627885e+00
1.696200000000000000e+04 1.455241124808788378e+01 -7.793408734329451804e+00 -6.489175872723955685e+00
1.706700000000000000e+04 1.469176916499932695e+01 -7.793245548996935668e+00 -6.488998010691203966e+00
1.717800000000000000e+04 1.483047412693500533e+01 -7.793070838130348399e+00 -6.488812581242368260e+00
1.729900000000000000e+04 1.496855768058035174e+01 -7.792884565316036571e+00 -6.488610686323204924e+00
1.742500000000000000e+04 1.510599487278196484e+01 -7.792694046258214158e+00 -6.488404028062351614e+00
1.757200000000000000e+04 1.524412485837936337e+01 -7.792472240700606179e+00 -6.488162632506362826e+00
1.775600000000000000e+04 1.538015813860628356e+01 -7.792195633367875907e+00 -6.487867534848746232e+00
1.797800000000000000e+04 1.551691536419921391e+01 -7.791865325546575072e+00 -6.487515021924166625e+00
1.815100000000000000e+04 1.565445739527543445e+01 -7.791609960829291914e+00 -6.487236986113470216e+00
1.828100000000000000e+04 1.579294976472854550e+01 -7.791419583259366455e+00 -6.487028958204451357e+00
1.839100000000000000e+04 1.593049634476502696e+01 -7.791259629736932091e+00 -6.486852623090396897e+00
1.850400000000000000e+04 1.606792143252160798e+01 -7.791096380469578087e+00 -6.486671466968162214e+00
1.861100000000000000e+04 1.620645889527267869e+01 -7.790943706601704655e+00 -6.486500514647621785e+00
1.873200000000000000e+04 1.634493427111042863e+01 -7.790771155765956912e+00 -6.486309355214647354e+00
1.884200000000000000e+04 1.648335225529140757e+01 -7.790614470628057120e+00 -6.486137935876809202e+00
1.895900000000000000e+04 1.662188434918721569e+01 -7.790450200863792141e+00 -6.485954569512580647e+00
1.907500000000000000e+04 1.676111325528886553e+01 -7.790289033353490211e+00 -6.485775603160004010e+00
1.919500000000000000e+04 1.689986396140522373e+01 -7.790123202720270257e+00 -6.485591180998050653e+00
1.931000000000000000e+04 1.703782290279865208e+01 -7.789963196464706918e+00 -6.485415366993881214e+00
1.944500000000000000e+04 1.717424085087246510e+01 -7.789777772074669926e+00 -6.485210413626906423e+00
1.963400000000000000e+04 1.731054247167375237e+01 -7.789522450654810193e+00 -6.484925717372355791e+00
1.980600000000000000e+04 1.744712647199630595e+01 -7.789292507593437165e+00 -6.484668791362220297e+00
1.998400000000000000e+04 1.758322106083234004e+01 -7.789058061514181119e+00 -6.484405975505969089e+00
2.016800000000000000e+04 1.772004164086447986e+01 -7.788818412579129102e+00 -6.484136741179010066e+00
2.033200000000000000e+04 1.785942603389421990e+01 -7.788608506973005774e+00 -6.483901593984460199e+00
2.042700000000000000e+04 1.800026350392235486e+01 -7.788487566637079418e+00 -6.483765106926005828e+00
2.053300000000000000e+04 1.813851737446255186e+01 -7.788353702319791516e+00 -6.483615355997604190e+00
2.064700000000000000e+04 1.827803611026869746e+01 -7.788213066849793975e+00 -6.483450637117776694e+00
2.076000000000000000e+04 1.841499385972817748e+01 -7.788074346644019208e+00 -6.483288930243294779e+00
2.090000000000000000e+04 1.855293219115998937e+01 -7.787902105889186188e+00 -6.483089326141519670e+00
2.101500000000000000e+04 1.869161236835850559e+01 -7.787762564303328361e+00 -6.482928568673429481e+00
2.113000000000000000e+04 1.883036183085706483e+01 -7.787623534351221011e+00 -6.482769597469800082e+00
2.124700000000000000e+04 1.896914238890012072e+01 -7.787482965665315504e+00 -6.482609841583206745e+00
2.137700000000000000e+04 1.910602358420689839e+01 -7.787328518137877076e+00 -6.482431181967512224e+00
2.154800000000000000e+04 1.924302350448237675e+01 -7.787128116331254013e+00 -6.482194117983866022e+00
2.172900000000000000e+04 1.937902816560533381e+01 -7.786920087342453556e+00 -6.481947673067310234e+00
2.193700000000000000e+04 1.951516885916392141e+01 -7.786679750444238657e+00 -6.481663715654064184e+00
2.212900000000000000e+04 1.965140549891524913e+01 -7.786461255418195115e+00 -6.481407334699295753e+00
2.228700000000000000e+04 1.978936781863371408e+01 -7.786284741674074361e+00 -6.481196300605464700e+00
2.244100000000000000e+04 1.992558089892069617e+01 -7.786111344947530100e+00 -6.480992942655809053e+00
2.258200000000000000e+04 2.006313142783112013e+01 -7.785955663873362909e+00 -6.480807319770025110e+00
2.273300000000000000e+04 2.020059688415792110e+01 -7.785789083232796060e+00 -6.480609685691316457e+00
2.288100000000000000e+04 2.033887571752071466e+01 -7.785629413597495052e+00 -6.480420097675595237e+00
2.303100000000000000e+04 2.047594339304500011e+01 -7.785469531284408440e+00 -6.480228670943779079e+00
2.318100000000000000e+04 2.061301134308179073e+01 -7.785309619954433380e+00 -6.480040150542767385e+00
2.333500000000000000e+04 2.075213278366459591e+01 -7.785146462635113451e+00 -6.479845991479995071e+00
2.351200000000000000e+04 2.088831124583879983e+01 -7.784962360836130912e+00 -6.479626093951534216e+00
2.369800000000000000e+04 2.102461980309751155e+01 -7.784773721959899362e+00 -6.479399742832645082e+00
2.387600000000000000e+04 2.116154310696654761e+01 -7.784594224791946182e+00 -6.479188435350625497e+00
2.404200000000000000e+04 2.129797866615984248e+01 -7.784428218280207368e+00 -6.478993971887825332e+00
2.421500000000000000e+04 2.143562225474251548e+01 -7.784256750842192041e+00 -6.478793830108292795e+00
2.437200000000000000e+04 2.157366482807530161e+01 -7.784105388159989758e+00 -6.478618571238644819e+00
2.450800000000000000e+04 2.171114257560835981e+01 -7.783973661566547797e+00 -6.478467796350611430e+00
