1.000000000000000000e+00 2.841181278228759738e-02 -8.949777082377229576e+00 -8.949508882517463348e+00
4.030000000000000000e+02 1.778504927290810445e-01 -7.557679149605822211e+00 -6.148000059201779166e+00
8.290000000000000000e+02 3.269397780630323713e-01 -7.536877894331666106e+00 -6.130290006699564032e+00
1.264000000000000000e+03 4.760445294115278614e-01 -7.523779612121856530e+00 -6.118167898860440879e+00
1.702000000000000000e+03 6.254917244116465769e-01 -7.512059998838045871e+00 -6.106269431524213864e+00
2.150000000000000000e+03 7.740082544088363603e-01 -7.502242307529517262e+00 -6.095690525727105680e+00
2.602000000000000000e+03 9.232945258087582596e-01 -7.493224597800694831e+00 -6.086006280204325769e+00
3.058000000000000000e+03 1.071435286336474890e+00 -7.484653610692191705e+00 -6.075156052883427193e+00
3.513000000000000000e+03 1.219552331103219034e+00 -7.476964881201433322e+00 -6.064369149451365182e+00
3.969000000000000000e+03 1.367697043882476038e+00 -7.470671859274712112e+00 -6.057426836185312524e+00
4.435000000000000000e+03 1.516658967203564190e+00 -7.465094369156637377e+00 -6.051255235959562384e+00
4.902000000000000000e+03 1.665202887190712744e+00 -7.460369833023628772e+00 -6.045105582330070781e+00
5.371000000000000000e+03 1.813219256069925178e+00 -7.456338433089562123e+00 -6.039939253386494400e+00
5.838000000000000000e+03 1.961105348004235083e+00 -7.452514435705495544e+00 -6.035553418465648079e+00
6.308000000000000000e+03 2.108952529695299116e+00 -7.448704343445474940e+00 -6.031136211862468066e+00
6.780000000000000000e+03 2.256983983318010978e+00 -7.445190425384950572e+00 -6.026637674693217761e+00
7.254000000000000000e+03 2.404661664168040058e+00 -7.442173250118333527e+00 -6.022837232274523167e+00
7.734000000000000000e+03 2.552370925810601765e+00 -7.439232081208006164e+00 -6.019199472162562792e+00
8.208000000000000000e+03 2.699775758054521191e+00 -7.436454195726648564e+00 -6.015496514676953232e+00
8.691000000000000000e+03 2.847316856649186878e+00 -7.433933144598736220e+00 -6.012691705539354281e+00
9.171000000000000000e+03 2.994911658565203361e+00 -7.431640282997599378e+00 -6.010591813544346351e+00
9.657000000000000000e+03 3.142542914681964561e+00 -7.429472505642359614e+00 -6.007694913542144910e+00
1.013600000000000000e+04 3.290004496905538645e+00 -7.427415109585464137e+00 -6.004885105182633076e+00
1.062200000000000000e+04 3.437404269112481092e+00 -7.425338620776459564e+00 -6.002611488579145949e+00
1.110600000000000000e+04 3.584722250501314988e+00 -7.423300606445664584e+00 -6.000564636643962224e+00
1.159200000000000000e+04 3.732193621926837679e+00 -7.421419841288151353e+00 -5.998542757851486940e+00
